Time, F.x, F.y, F.z, Key
38.034, 0.00774941, -0.0016531, 0.00771466, X
38.0346, 0.00777356, -0.00165825, 0.0077387, X
38.0356, 0.00779857, -0.00166358, 0.0077636, X
38.0475, 0.00795116, -0.00169613, 0.00791551, X
38.0489, 0.00797911, -0.00170209, 0.00794333, X
38.078, 0.00799859, -0.00170692, 0.00798323, X
38.0787, 0.00803, -0.00171362, 0.00801458, X
38.0798, 0.00806348, -0.00172077, 0.00804799, X
38.0932, 0.00823452, -0.00175614, 0.00821216, X
38.094, 0.00827325, -0.0017644, 0.00825078, X
38.122, 0.00831451, -0.0017732, 0.00829193, X
38.1228, 0.00835838, -0.00178255, 0.00833568, X
38.1238, 0.0084049, -0.00179248, 0.00838208, X
38.1363, 0.00859436, -0.00183288, 0.00857102, X
38.1372, 0.00863615, -0.00184252, 0.00863488, X
38.1655, 0.00868047, -0.0018527, 0.00870154, X
38.1664, 0.00873609, -0.00187733, 0.00875913, X
38.1676, 0.00879645, -0.0018903, 0.00881965, X
38.1803, 0.0089949, -0.00191857, 0.00900955, X
38.181, 0.00906092, -0.00193265, 0.00907568, X
38.2091, 0.00912905, -0.00194718, 0.00914391, X
38.2097, 0.00919903, -0.00196211, 0.00921401, X
38.2107, 0.0092706, -0.00197738, 0.0092857, X
38.2232, 0.00945814, -0.00201817, 0.00949793, X
38.2241, 0.00953289, -0.00203412, 0.00957299, X
38.2525, 0.00959996, -0.00204791, 0.00965747, X
38.2535, 0.00967559, -0.00206404, 0.00973356, X
38.2551, 0.00975117, -0.00208016, 0.00980959, X
38.2669, 0.00993087, -0.0021185, 0.00999036, X
38.2683, 0.0100061, -0.00213454, 0.010066, X
38.3003, 0.0100842, -0.0021498, 0.0101365, X
38.3014, 0.0101566, -0.00216525, 0.0102093, X
38.3024, 0.010227, -0.00218026, 0.0102801, X
38.3037, 0.0102819, -0.00219282, 0.0103619, X
38.3204, 0.0104562, -0.00222998, 0.0105375, X
38.3216, 0.0105188, -0.00224334, 0.0106006, X
38.3526, 0.010578, -0.00225596, 0.0106602, X
38.3535, 0.0106334, -0.00226779, 0.0107161, X
38.3544, 0.0106713, -0.00227676, 0.010782, X
38.3655, 0.0108419, -0.00231224, 0.0109262, X
38.3666, 0.0108856, -0.00232158, 0.0109703, X
38.3952, 0.0109296, -0.00232944, 0.0110058, X
38.3959, 0.0109649, -0.00233696, 0.0110414, X
38.3973, 0.010996, -0.00234358, 0.0110727, X
38.4103, 0.0111319, -0.00237256, 0.0112096, X
38.4111, 0.0111551, -0.00237749, 0.0112328, X
38.4392, 0.0111742, -0.00238158, 0.0112522, X
38.4399, 0.0111897, -0.00238486, 0.0112677, X
38.4413, 0.0112015, -0.00238738, 0.0112796, X
38.4542, 0.0113416, -0.00241568, 0.0114116, X
38.455, 0.011347, -0.00241683, 0.011417, X
38.4819, 0.0113541, -0.00241678, 0.0114151, X
38.4832, 0.0113541, -0.00241678, 0.0114151, X
38.4842, 0.0113519, -0.00241631, 0.0114129, X
38.4962, 0.0115066, -0.00244923, 0.0115683, X
38.4972, 0.0115011, -0.00244806, 0.0115628, X
38.5263, 0.01148, -0.00244451, 0.0115713, X
38.5271, 0.0114731, -0.00244304, 0.0115644, X
38.5281, 0.0114516, -0.00243941, 0.0115724, X
38.5403, 0.011567, -0.0024624, 0.0116798, X
38.5414, 0.0115617, -0.00246126, 0.0116743, X
38.5695, 0.0115624, -0.0024598, 0.0116657, X
38.5705, 0.0115599, -0.00245927, 0.0116632, X
38.5717, 0.0115591, -0.00245911, 0.0116624, X
38.5847, 0.0117133, -0.00249192, 0.0118181, X
38.5859, 0.0117161, -0.00249251, 0.0118209, X
38.6126, 0.0117058, -0.00249128, 0.0118409, X
38.6136, 0.0117124, -0.00249268, 0.0118475, X
38.6142, 0.011721, -0.00249451, 0.0118562, X
38.6157, 0.0117317, -0.00249678, 0.011867, X
38.6277, 0.0118456, -0.002522, 0.0120131, X
38.6287, 0.0118607, -0.00252522, 0.0120284, X
38.6585, 0.0118827, -0.00252825, 0.0120412, X
38.6595, 0.0119018, -0.00253231, 0.0120605, X
38.6606, 0.0119225, -0.00253672, 0.0120815, X
38.6725, 0.0120986, -0.00257418, 0.0122599, X
38.6735, 0.0121221, -0.00257919, 0.0122838, X
38.7025, 0.0121311, -0.00258209, 0.0123245, X
38.7034, 0.0121564, -0.00258747, 0.0123502, X
38.7058, 0.0121824, -0.00259301, 0.0123766, X
38.7176, 0.0123323, -0.00262594, 0.0125612, X
38.7187, 0.0123598, -0.00263179, 0.0125892, X
38.7466, 0.0123718, -0.00263537, 0.0126338, X
38.7475, 0.0124001, -0.00264141, 0.0126628, X
38.7489, 0.0124288, -0.00264751, 0.012692, X
38.7611, 0.0126288, -0.00269012, 0.0128963, X
38.7619, 0.0126583, -0.00269639, 0.0129264, X
38.7887, 0.0126983, -0.00270136, 0.0129466, X
38.7901, 0.0127282, -0.00270771, 0.012977, X
38.7913, 0.0127583, -0.00271412, 0.0130077, X
38.803, 0.0129865, -0.00276266, 0.0132404, X
38.804, 0.0130181, -0.00276939, 0.0132726, X
38.8306, 0.0130391, -0.0027731, 0.0133176, X
38.8316, 0.0130726, -0.00278023, 0.0133519, X
38.8328, 0.0131075, -0.00278764, 0.0133875, X
38.8445, 0.0133615, -0.00284167, 0.0136469, X
38.8454, 0.0134006, -0.00284997, 0.0136868, X
38.8737, 0.0134071, -0.00285355, 0.0137641, X
38.8744, 0.0134508, -0.00286286, 0.013809, X
38.8754, 0.0134974, -0.00287278, 0.0138568, X
38.8872, 0.0137153, -0.00291915, 0.0140805, X
38.8879, 0.0137688, -0.00293055, 0.0141355, X
38.9153, 0.0138077, -0.00293996, 0.0142118, X
38.9162, 0.0138676, -0.00295271, 0.0142735, X
38.9169, 0.0139304, -0.00296608, 0.0143381, X
38.9188, 0.0139957, -0.00297999, 0.0144054, X
38.9303, 0.0141833, -0.00302109, 0.014636, X
38.9315, 0.0142531, -0.00303596, 0.014708, X
38.9599, 0.0143241, -0.00305108, 0.0147813, X
38.9608, 0.0143956, -0.00306631, 0.0148551, X
38.9627, 0.0144669, -0.00308151, 0.0149287, X
38.9748, 0.0146988, -0.00313091, 0.015168, X
38.9757, 0.0147687, -0.00314579, 0.0152401, X
39.0038, 0.0148365, -0.00316024, 0.0153101, X
39.0046, 0.0149019, -0.00317415, 0.0153775, X
39.0057, 0.0149642, -0.00318743, 0.0154419, X
39.0183, 0.0151866, -0.0032339, 0.0156991, X
39.0191, 0.0152428, -0.00324586, 0.0157572, X
39.0478, 0.0152966, -0.00325074, 0.0158114, X
39.0486, 0.0153452, -0.00326108, 0.0158617, X
39.0498, 0.0153901, -0.00327062, 0.0159081, X
39.0613, 0.0156237, -0.00331805, 0.0161367, X
39.0622, 0.0156413, -0.00332307, 0.0161965, X
39.0897, 0.0156759, -0.00333042, 0.0162323, X
39.091, 0.0157073, -0.0033371, 0.0162649, X
39.0919, 0.0157152, -0.00334006, 0.0163149, X
39.1035, 0.0159085, -0.00338114, 0.0165156, X
39.1043, 0.0159323, -0.00338619, 0.0165402, X
39.1308, 0.015933, -0.00338765, 0.0165836, X
39.1316, 0.0159527, -0.00339186, 0.0166041, X
39.1327, 0.0159708, -0.0033957, 0.0166229, X
39.1442, 0.0161666, -0.00343733, 0.0168267, X
39.1452, 0.016182, -0.00344061, 0.0168428, X
39.1721, 0.0161749, -0.00344043, 0.0168787, X
39.173, 0.0161881, -0.00344323, 0.0168924, X
39.1741, 0.0162045, -0.00342309, 0.016906, X
39.1856, 0.016434, -0.00346924, 0.0171318, X
39.1864, 0.0164454, -0.00347164, 0.0171437, X
39.213, 0.0164348, -0.00347075, 0.0171767, X
39.2155, 0.016446, -0.00347311, 0.0171884, X
39.2167, 0.0164576, -0.00347556, 0.0172005, X
39.2278, 0.0166319, -0.00351375, 0.0174275, X
39.2286, 0.0166453, -0.00351657, 0.0174415, X
39.2569, 0.0166377, -0.00351634, 0.0174784, X
39.2576, 0.0166535, -0.00351967, 0.017495, X
39.2582, 0.0166706, -0.0035233, 0.0175131, X
39.2592, 0.0166892, -0.00352722, 0.0175325, X
39.2708, 0.0168993, -0.00357162, 0.0177533, X
39.2717, 0.0169208, -0.00357617, 0.0177758, X
39.3018, 0.016921, -0.00357761, 0.0178219, X
39.3033, 0.0169449, -0.00358267, 0.017847, X
39.3042, 0.0169699, -0.00358796, 0.0178734, X
39.3151, 0.0171632, -0.00365386, 0.0180808, X
39.3162, 0.0171902, -0.00365963, 0.0181093, X
39.3449, 0.017195, -0.00366207, 0.018161, X
39.3456, 0.0172231, -0.00366807, 0.0181907, X
39.3484, 0.0172515, -0.0036741, 0.0182206, X
39.3597, 0.0174886, -0.00372459, 0.018471, X
39.3607, 0.017517, -0.00373064, 0.018501, X
39.3888, 0.0175215, -0.00373308, 0.0185535, X
39.3895, 0.0175491, -0.00373895, 0.0185827, X
39.3907, 0.0175763, -0.00374474, 0.0186115, X
39.4026, 0.0177881, -0.00378987, 0.0188357, X
39.4038, 0.0178164, -0.00378824, 0.018864, X
39.4307, 0.0178281, -0.00378195, 0.0189083, X
39.4316, 0.0178541, -0.00378748, 0.0189359, X
39.4327, 0.0178798, -0.00379293, 0.0189632, X
39.4445, 0.0180991, -0.00383944, 0.0191957, X
39.4457, 0.0181242, -0.00384477, 0.0192223, X
39.475, 0.0181533, -0.00382447, 0.0192492, X
39.4757, 0.0181774, -0.00382955, 0.0192748, X
39.4769, 0.018201, -0.00383451, 0.0192998, X
39.4888, 0.018401, -0.00387664, 0.0195118, X
39.4896, 0.0184237, -0.00388142, 0.0195359, X
39.5179, 0.0184411, -0.003912, 0.0195585, X
39.5185, 0.0184625, -0.00391653, 0.0195811, X
39.5197, 0.018483, -0.00392089, 0.0196029, X
39.5321, 0.0186673, -0.00396155, 0.0198494, X
39.5331, 0.0186861, -0.00396554, 0.0198694, X
39.5612, 0.0187039, -0.00396931, 0.0198883, X
39.5625, 0.0187206, -0.00397285, 0.019906, X
39.5635, 0.0187361, -0.00397615, 0.0199225, X
39.5645, 0.0187553, -0.00395284, 0.0199387, X
39.5782, 0.0189099, -0.00401304, 0.0201074, X
39.5799, 0.0189223, -0.00401566, 0.0201205, X
39.656, 0.0189161, -0.00401315, 0.0201496, X
39.6567, 0.0189258, -0.00401521, 0.02016, X
39.6578, 0.0189339, -0.00401694, 0.0201686, X
39.6709, 0.0191007, -0.00408182, 0.0204031, X
39.6718, 0.0191052, -0.00408277, 0.0204078, X
39.7483, 0.0190866, -0.00405252, 0.0204361, X
39.7491, 0.0190869, -0.00405259, 0.0204365, X
39.7503, 0.0190853, -0.00405226, 0.0204348, X
39.7614, 0.0192722, -0.00411181, 0.0206376, X
39.7634, 0.0192672, -0.00411074, 0.0206322, X
39.8402, 0.0192347, -0.00410543, 0.0206505, X
39.841, 0.0192272, -0.00410383, 0.0206424, X
39.8422, 0.0192467, -0.00409809, 0.0206084, X
39.855, 0.0194652, -0.00411619, 0.020838, X
39.8558, 0.019456, -0.00411424, 0.0208281, X
39.9324, 0.0194409, -0.00413244, 0.02082, X
39.9337, 0.0194324, -0.00413063, 0.0208109, X
39.9349, 0.0194248, -0.00412903, 0.0208028, X
39.936, 0.0194187, -0.00412772, 0.0207962, X
39.9371, 0.0194143, -0.00412679, 0.0207915, X
39.9507, 0.0196811, -0.0041835, 0.0210772, X
39.9518, 0.0196815, -0.00418358, 0.0210776, X
40.0295, 0.0196685, -0.00417109, 0.0210993, X
40.0305, 0.0196755, -0.00417258, 0.0211068, X
40.0318, 0.0196866, -0.00417492, 0.0211187, X
40.0438, 0.0199758, -0.00426541, 0.0214335, X
40.0448, 0.0199966, -0.00426985, 0.0214558, X
40.1196, 0.0200279, -0.00424732, 0.0214849, X
40.1206, 0.02006, -0.00425412, 0.0215193, X
40.1219, 0.0200982, -0.00426222, 0.0215602, X
40.1334, 0.020384, -0.00432284, 0.0218668, X
40.1342, 0.0204355, -0.00433376, 0.0219221, X
40.2085, 0.0204882, -0.00437483, 0.0219834, X
40.2092, 0.0205523, -0.00438852, 0.0220521, X
40.2102, 0.0206223, -0.00440346, 0.0221272, X
40.2217, 0.0208931, -0.00445231, 0.0224158, X
40.2227, 0.0209741, -0.00446955, 0.0225027, X
40.2636, 0.0210591, -0.00448767, 0.0225939, X
40.2647, 0.0211473, -0.00450647, 0.0226886, X
40.2655, 0.0212378, -0.00452576, 0.0227856, X
40.2665, 0.0213295, -0.0045453, 0.022884, X
40.277, 0.0215832, -0.00459935, 0.0231562, X
40.2779, 0.021675, -0.00461892, 0.0232547, X
40.3187, 0.0217353, -0.00463359, 0.0233795, X
40.32, 0.0218221, -0.00465209, 0.0234728, X
40.3211, 0.0219346, -0.00467425, 0.0235332, X
40.333, 0.0221169, -0.00471494, 0.02379, X
40.3339, 0.0221891, -0.00473034, 0.0238677, X
40.3665, 0.0222545, -0.00474427, 0.023938, X
40.3675, 0.0223122, -0.00475657, 0.0240001, X
40.3691, 0.0223615, -0.00476708, 0.0240531, X
40.3814, 0.0225385, -0.00480482, 0.0242435, X
40.3824, 0.0225694, -0.0048114, 0.0242767, X
40.4166, 0.0225903, -0.00481586, 0.0242992, X
40.4179, 0.022601, -0.00481813, 0.0243106, X
40.4191, 0.0226013, -0.0048182, 0.024311, X
40.4309, 0.0226985, -0.00483892, 0.0244156, X
40.4319, 0.0226781, -0.00483458, 0.0243936, X
40.4607, 0.0226784, -0.00483273, 0.0243312, X
40.4616, 0.0226377, -0.00482408, 0.0242876, X
40.463, 0.0225874, -0.00481335, 0.0242335, X
40.4747, 0.0225898, -0.00481239, 0.0242792, X
40.4755, 0.0225206, -0.00479765, 0.0242049, X
40.5038, 0.0224426, -0.00478102, 0.024121, X
40.5046, 0.022356, -0.00476258, 0.0240279, X
40.5058, 0.0222613, -0.0047424, 0.0239261, X
40.5168, 0.0222181, -0.0047332, 0.0238797, X
40.5177, 0.0221079, -0.00470972, 0.0237613, X
40.5458, 0.0219906, -0.00468474, 0.0236352, X
40.5468, 0.0218666, -0.00465832, 0.0235019, X
40.5481, 0.0217362, -0.00463054, 0.0233618, X
40.5598, 0.0216974, -0.00461114, 0.0232581, X
40.5614, 0.0215547, -0.00458081, 0.0231051, X
40.5885, 0.0214067, -0.00454935, 0.0229464, X
40.5897, 0.0212538, -0.00451687, 0.0227826, X
40.5904, 0.0210965, -0.00448345, 0.022614, X
40.5915, 0.0209354, -0.0044492, 0.0224412, X
40.603, 0.0208067, -0.0044522, 0.0223081, X
40.604, 0.0206388, -0.00441628, 0.0221281, X
40.6328, 0.0204825, -0.0043499, 0.0219382, X
40.6336, 0.0203097, -0.00431321, 0.0217531, X
40.635, 0.020135, -0.00427612, 0.0215661, X
40.6468, 0.0200018, -0.00427699, 0.021428, X
40.6476, 0.0198239, -0.00423895, 0.0212374, X
40.6757, 0.01965, -0.0041731, 0.0210465, X
40.6766, 0.0194653, -0.00416227, 0.0208532, X
40.6782, 0.0192852, -0.00412377, 0.0206603, X
40.6892, 0.0191607, -0.00406919, 0.0205225, X
40.6902, 0.0189801, -0.00403084, 0.020329, X
40.7188, 0.0187952, -0.00401897, 0.0201353, X
40.7195, 0.0186158, -0.00398062, 0.0199432, X
40.7206, 0.0184375, -0.00394248, 0.0197521, X
40.732, 0.0183145, -0.00391468, 0.0195699, X
40.7329, 0.0181384, -0.00387704, 0.0193818, X
40.7624, 0.017964, -0.00383975, 0.0191954, X
40.7642, 0.0177913, -0.00380284, 0.0190108, X
40.7654, 0.0176204, -0.00376631, 0.0188282, X
40.7759, 0.0174913, -0.0037312, 0.0186887, X
40.7774, 0.0173236, -0.00369542, 0.0185095, X
40.8059, 0.0171651, -0.00365906, 0.0183255, X
40.8066, 0.0170009, -0.00362407, 0.0181502, X
40.8077, 0.0168386, -0.00358947, 0.0179769, X
40.82, 0.0167035, -0.00353634, 0.0178289, X
40.8207, 0.0165446, -0.0035027, 0.0176593, X
40.8489, 0.0163834, -0.00349243, 0.0174909, X
40.8496, 0.0162281, -0.00345932, 0.0173251, X
40.8508, 0.0160744, -0.00342656, 0.017161, X
40.8623, 0.0159521, -0.00340049, 0.0170305, X
40.8632, 0.015801, -0.00336827, 0.0168691, X
40.8931, 0.0156579, -0.00333545, 0.016703, X
40.8939, 0.0155092, -0.00330378, 0.0165444, X
40.8947, 0.015341, -0.0032692, 0.0164071, X
40.8957, 0.0152154, -0.0032412, 0.016231, X
40.907, 0.0150836, -0.00321436, 0.0161319, X
40.9076, 0.0149397, -0.00318368, 0.0159779, X
40.9359, 0.014797, -0.00315329, 0.0158254, X
40.9366, 0.0146558, -0.0031232, 0.0156744, X
40.9376, 0.0145161, -0.00309342, 0.0155249, X
40.949, 0.0144151, -0.00306571, 0.0154156, X
40.95, 0.0142784, -0.00303663, 0.0152694, X
40.98, 0.0141435, -0.00300795, 0.0151251, X
40.9806, 0.0140107, -0.00297969, 0.0149831, X
40.9817, 0.01388, -0.0029519, 0.0148433, X
40.9925, 0.0137899, -0.00293275, 0.014747, X
40.994, 0.0136636, -0.00290588, 0.0146119, X
41.0206, 0.0135398, -0.00287956, 0.0144795, X
41.0223, 0.0134006, -0.00285105, 0.0143676, X
41.0235, 0.0132825, -0.00282592, 0.014241, X
41.0342, 0.0131908, -0.00280641, 0.0141427, X
41.035, 0.0130784, -0.0027825, 0.0140221, X
41.0631, 0.0129757, -0.00275314, 0.0138997, X
41.0638, 0.0128691, -0.00273051, 0.0137855, X
41.0648, 0.0127652, -0.00270848, 0.0136742, X
41.0778, 0.0126997, -0.00269269, 0.0135931, X
41.0789, 0.0126006, -0.00267168, 0.0134871, X
41.1055, 0.0125038, -0.00265116, 0.0133835, X
41.1065, 0.0124123, -0.0026137, 0.0132827, X
41.1078, 0.0123197, -0.0025942, 0.0131836, X
41.1189, 0.0122797, -0.00260182, 0.0131331, X
41.1198, 0.0121937, -0.00256585, 0.0130383, X
41.1468, 0.0120901, -0.00254503, 0.0129608, X
41.1477, 0.012005, -0.00252713, 0.0128697, X
41.1488, 0.0119222, -0.00250969, 0.0127809, X
41.1603, 0.0129621, -0.00272859, 0.0138956, X
41.1617, 0.0128846, -0.00271228, 0.0138126, X
41.1901, 0.0128097, -0.00269652, 0.0137323, X
41.191, 0.0127375, -0.00268133, 0.013655, X
41.1926, 0.012668, -0.0026667, 0.0135804, X
41.2038, 0.0128561, -0.00270629, 0.0137821, X
41.2046, 0.0127918, -0.00269275, 0.0137131, X
41.2315, 0.0127128, -0.00267716, 0.0136636, X
41.2325, 0.0126539, -0.00266474, 0.0136002, X
41.233, 0.0125976, -0.0026529, 0.0135398, X
41.234, 0.0125443, -0.00264166, 0.0134824, X
41.2465, 0.0128132, -0.00269829, 0.0137714, X
41.2473, 0.0127658, -0.00268831, 0.0137205, X
41.2754, 0.0127271, -0.00267827, 0.013668, X
41.2766, 0.0126688, -0.00266702, 0.0136404, X
41.2779, 0.0126309, -0.00265906, 0.0135997, X
41.2892, 0.0129548, -0.00272724, 0.0139484, X
41.2905, 0.0129234, -0.00272063, 0.0139146, X
41.3193, 0.012892, -0.00273276, 0.0138837, X
41.3201, 0.0128668, -0.00272743, 0.0138566, X
41.3213, 0.0128479, -0.00270474, 0.0138333, X
41.3326, 0.0131211, -0.00276224, 0.0141274, X
41.3334, 0.0131046, -0.00275877, 0.0141097, X
41.3614, 0.0130751, -0.0027707, 0.014106, X
41.3621, 0.0130634, -0.0027682, 0.0140933, X
41.3632, 0.0130535, -0.00276611, 0.0140826, X
41.3736, 0.01349, -0.0028566, 0.014542, X
41.3753, 0.013483, -0.00285511, 0.0145344, X
41.4033, 0.013477, -0.00285384, 0.0145279, X
41.4041, 0.013472, -0.00285277, 0.0145225, X
41.4052, 0.0134677, -0.00285187, 0.0145179, X
41.4166, 0.0139128, -0.00294613, 0.0149977, X
41.4177, 0.0139101, -0.00294555, 0.0149948, X
41.4464, 0.0139082, -0.00294514, 0.0149927, X
41.4472, 0.013907, -0.0029449, 0.0149915, X
41.4483, 0.0138878, -0.00294194, 0.0150093, X
41.4608, 0.0142332, -0.00301511, 0.0153826, X
41.4618, 0.0142347, -0.00301543, 0.0153842, X
41.4906, 0.0142432, -0.00301509, 0.0153811, X
41.4916, 0.0142462, -0.00301573, 0.0153843, X
41.4937, 0.0142497, -0.00301648, 0.0153882, X
41.5051, 0.0147592, -0.00312212, 0.0159256, X
41.5064, 0.0147634, -0.00312301, 0.0159301, X
41.5347, 0.0147678, -0.00312394, 0.0159349, X
41.5357, 0.0147724, -0.00312492, 0.0159399, X
41.5363, 0.0147772, -0.00312594, 0.0159451, X
41.5374, 0.0147824, -0.00312703, 0.0159506, X
41.5493, 0.0152631, -0.00322995, 0.0165118, X
41.5503, 0.0152693, -0.00323125, 0.0165185, X
41.5786, 0.0152761, -0.00323268, 0.0165258, X
41.5794, 0.0152837, -0.00323429, 0.016534, X
41.5805, 0.0152921, -0.00323609, 0.0165432, X
41.5913, 0.0157719, -0.00333887, 0.0171061, X
41.5928, 0.0157824, -0.0033411, 0.0171176, X
41.6206, 0.015801, -0.00334266, 0.017124, X
41.6213, 0.0158138, -0.00334538, 0.017138, X
41.6223, 0.0158279, -0.00334835, 0.0171532, X
41.6342, 0.0164529, -0.00350201, 0.0178202, X
41.6351, 0.016451, -0.00347902, 0.0178602, X
41.6634, 0.0164646, -0.00350582, 0.0178788, X
41.6651, 0.016488, -0.00348684, 0.0179003, X
41.6663, 0.0165087, -0.00349122, 0.0179228, X
41.6778, 0.0169861, -0.00361685, 0.018445, X
41.6788, 0.0169868, -0.00361836, 0.0184934, X
41.7079, 0.0170125, -0.00362384, 0.0185214, X
41.7087, 0.0170398, -0.00362966, 0.0185511, X
41.7103, 0.0170729, -0.0036119, 0.0185831, X
41.7209, 0.0176705, -0.00373973, 0.0192832, X
41.7221, 0.017697, -0.00377109, 0.0193163, X
41.7508, 0.0177335, -0.00375308, 0.019352, X
41.7519, 0.0177664, -0.00376003, 0.0193878, X
41.7534, 0.0178, -0.00376714, 0.0194245, X
41.7651, 0.0182642, -0.00386685, 0.0199824, X
41.7661, 0.0182991, -0.00387424, 0.0200207, X
41.7946, 0.0183507, -0.00387962, 0.020045, X
41.7953, 0.0183866, -0.00388719, 0.0200842, X
41.7964, 0.0184225, -0.00389479, 0.0201235, X
41.8089, 0.0191672, -0.00404933, 0.0209201, X
41.81, 0.0192029, -0.00405687, 0.020959, X
41.8386, 0.0192117, -0.00406026, 0.0210228, X
41.8404, 0.019242, -0.00409462, 0.0210605, X
41.8417, 0.0192772, -0.0041021, 0.021099, X
41.8429, 0.0193125, -0.00410961, 0.0211377, X
41.854, 0.0200818, -0.00427492, 0.0220364, X
41.8549, 0.0201182, -0.00428268, 0.0220764, X
41.8834, 0.0201328, -0.00425814, 0.0221446, X
41.8842, 0.0201716, -0.00426634, 0.0221873, X
41.8855, 0.0202121, -0.00427491, 0.0222318, X
41.8969, 0.0208261, -0.00440476, 0.0229071, X
41.898, 0.0208708, -0.00441423, 0.0229564, X
41.9268, 0.0208981, -0.00441848, 0.0230272, X
41.9276, 0.0209475, -0.00442892, 0.0230816, X
41.9287, 0.020999, -0.00443981, 0.0231384, X
41.9391, 0.021739, -0.00459626, 0.0239537, X
41.9413, 0.0217639, -0.00460327, 0.0240431, X
41.9738, 0.0218304, -0.004614, 0.0240973, X
41.9752, 0.0218886, -0.0046263, 0.0241615, X
41.9765, 0.021948, -0.00463886, 0.0242271, X
41.9875, 0.0226223, -0.00478318, 0.0250359, X
41.9884, 0.0226837, -0.00479614, 0.0251038, X
42.017, 0.0227457, -0.00480926, 0.0251724, X
42.0181, 0.0228083, -0.0048225, 0.0252417, X
42.0193, 0.0228713, -0.00483582, 0.0253114, X
42.0318, 0.0235534, -0.00498003, 0.0260663, X
42.0328, 0.0236165, -0.00499339, 0.0261362, X
42.0608, 0.0236795, -0.0050067, 0.0262059, X
42.0616, 0.0237421, -0.00501993, 0.0262751, X
42.0628, 0.023804, -0.00503303, 0.0263437, X
42.0752, 0.0132322, -0.00279881, 0.0146817, X
42.0758, 0.0132946, -0.00281201, 0.014751, X
42.1041, 0.0133616, -0.00282414, 0.0148135, X
42.1051, 0.0134211, -0.00283671, 0.0148794, X
42.1074, 0.0134785, -0.00284885, 0.0149431, X
42.119, 0.013556, -0.00286522, 0.0150289, X
42.12, 0.0136086, -0.00287634, 0.0150873, X
42.1498, 0.0136548, -0.00290595, 0.0151418, X
42.1507, 0.0136856, -0.00289372, 0.0152119, X
42.1514, 0.0137253, -0.00292205, 0.0152593, X
42.1526, 0.0137685, -0.00291123, 0.015304, X
42.1646, 0.0138188, -0.00294195, 0.0153632, X
42.1657, 0.0138512, -0.00294884, 0.0153992, X
42.1958, 0.0138832, -0.0029355, 0.0154315, X
42.1965, 0.0139078, -0.0029407, 0.0154588, X
42.1976, 0.0139284, -0.00294504, 0.0154817, X
42.2088, 0.0139642, -0.00295262, 0.0155215, X
42.2097, 0.0139764, -0.00295519, 0.015535, X
42.2399, 0.0139646, -0.00295381, 0.015562, X
42.2409, 0.0139647, -0.00297414, 0.0155656, X
42.2423, 0.0139839, -0.0029771, 0.0155468, X
42.2533, 0.0139784, -0.00295674, 0.0155774, X
42.2541, 0.01397, -0.00295497, 0.0155681, X
42.282, 0.0139579, -0.00295239, 0.0155545, X
42.2828, 0.013942, -0.00294903, 0.0155368, X
42.2839, 0.0139225, -0.00294491, 0.0155151, X
42.2945, 0.0139109, -0.00294245, 0.0155022, X
42.2953, 0.0138843, -0.00293684, 0.0154726, X
42.3239, 0.0138543, -0.0029305, 0.0154392, X
42.3246, 0.0138209, -0.00292343, 0.0154019, X
42.3257, 0.0137841, -0.00291563, 0.0153609, X
42.3367, 0.0137639, -0.00290923, 0.015326, X
42.3376, 0.0137201, -0.00289998, 0.0152773, X
42.368, 0.0136792, -0.00288923, 0.0152195, X
42.3691, 0.0136289, -0.00287861, 0.0151636, X
42.3702, 0.0135756, -0.00286734, 0.0151043, X
42.3815, 0.0135344, -0.00285864, 0.0150584, X
42.3824, 0.0134756, -0.00284623, 0.014993, X
42.4111, 0.0134145, -0.00283332, 0.014925, X
42.4121, 0.0133513, -0.00281998, 0.0148548, X
42.4137, 0.0132865, -0.00280628, 0.0147826, X
42.4288, 0.0132308, -0.00279452, 0.0147207, X
42.4299, 0.0131635, -0.0027803, 0.0146457, X
42.4603, 0.0130953, -0.0027659, 0.0145699, X
42.4614, 0.0130264, -0.00275136, 0.0144933, X
42.4622, 0.0129571, -0.00273671, 0.0144162, X
42.4631, 0.0128874, -0.00272199, 0.0143386, X
42.4758, 0.0128216, -0.00272671, 0.0142685, X
42.4767, 0.0127334, -0.00270897, 0.014207, X
42.5061, 0.0126662, -0.00267628, 0.0141289, X
42.5075, 0.0125955, -0.00266134, 0.0140501, X
42.5087, 0.0125245, -0.00264633, 0.0139708, X
42.5196, 0.0124579, -0.00263227, 0.0138966, X
42.5206, 0.0124033, -0.00261973, 0.0137999, X
42.5501, 0.0123099, -0.00261886, 0.0137344, X
42.551, 0.0122362, -0.00260318, 0.0136522, X
42.5519, 0.0121614, -0.00258728, 0.0135688, X
42.5638, 0.0120964, -0.00255588, 0.0134933, X
42.5648, 0.0120191, -0.00253955, 0.0134071, X
42.5933, 0.0119404, -0.00252292, 0.0133193, X
42.5941, 0.0118603, -0.002506, 0.01323, X
42.5951, 0.0117789, -0.0024888, 0.0131392, X
42.6063, 0.0116984, -0.00248878, 0.0130522, X
42.6073, 0.0116146, -0.00247095, 0.0129587, X
42.6344, 0.0115379, -0.00243608, 0.0128599, X
42.6353, 0.011452, -0.00241795, 0.0127642, X
42.6362, 0.0113652, -0.00239962, 0.0126674, X
42.6487, 0.0112943, -0.00238291, 0.0125783, X
