DOP, Force
-0.0209169, 0
-0.0209169, 0
-0.0249166, 0
-0.0249166, 0
-0.0249166, 0
-0.0249166, 0
-0.0249166, 0
-0.0284564, 0
-0.0284564, 0
-0.0284564, 0
-0.0284564, 0
-0.0284564, 0
-0.0317818, 0
-0.0317818, 0
-0.0317818, 0
-0.0317818, 0
-0.0317818, 0
-0.0317818, 0
-0.0351896, 0
-0.0351896, 0
-0.0351896, 0
-0.0351896, 0
-0.0351896, 0
-0.0386085, 0
-0.0386085, 0
-0.0386085, 0
-0.0386085, 0
-0.0386085, 0
-0.042459, 0
-0.042459, 0
-0.042459, 0
-0.042459, 0
-0.042459, 0
-0.0466893, 0
-0.0466893, 0
-0.0466893, 0
-0.0466893, 0
-0.0466893, 0
-0.050714, 0
-0.050714, 0
-0.050714, 0
-0.050714, 0
-0.050714, 0
-0.0546479, 0
-0.0546479, 0
-0.0546479, 0
-0.0546479, 0
-0.0546479, 0
-0.0584857, 0
-0.0584857, 0
-0.0584857, 0
-0.0584857, 0
-0.0584857, 0
-0.0625729, 0
-0.0625729, 0
-0.0625729, 0
-0.0625729, 0
-0.0625729, 0
-0.0625729, 0
-0.0670057, 0
-0.0670057, 0
-0.0670057, 0
-0.0670057, 0
-0.0670057, 0
-0.0715637, 0
-0.0715637, 0
-0.0715637, 0
-0.0715637, 0
-0.0715637, 0
-0.0764028, 0
-0.0764028, 0
-0.0764028, 0
-0.0764028, 0
-0.0764028, 0
-0.0809202, 0
-0.0809202, 0
-0.0809202, 0
-0.0809202, 0
-0.0809202, 0
-0.0851277, 0
-0.0851277, 0
-0.0851277, 0
-0.0851277, 0
-0.0851277, 0
-0.0889658, 0
-0.0889658, 0
-0.0889658, 0
-0.0889658, 0
-0.0889658, 0
-0.0925312, 0
-0.0925312, 0
-0.0925312, 0
-0.0925312, 0
-0.0925312, 0
-0.0954686, 0
-0.0954686, 0
-0.0954686, 0
-0.0954686, 0
-0.0954686, 0
-0.0978696, 0
-0.0978696, 0
-0.0978696, 0
-0.0978696, 0
-0.0978696, 0
-0.0978696, 0
-0.099838, 0
-0.099838, 0
-0.099838, 0
-0.099838, 0
-0.099838, 0
-0.101446, 0
-0.101446, 0
-0.101446, 0
-0.101446, 0
-0.101446, 0
-0.103075, 0
-0.103075, 0
-0.103075, 0
-0.103075, 0
-0.103075, 0
-0.104735, 0
-0.104735, 0
-0.104735, 0
-0.104735, 0
-0.104735, 0
-0.106535, 0
-0.106535, 0
-0.106535, 0
-0.106535, 0
-0.106535, 0
-0.108232, 0
-0.108232, 0
-0.108232, 0
-0.108232, 0
-0.108232, 0
-0.109623, 0
-0.109623, 0
-0.109623, 0
-0.109623, 0
-0.109623, 0
-0.110762, 0
-0.110762, 0
-0.110762, 0
-0.110762, 0
-0.110762, 0
-0.110762, 0
-0.111752, 0
-0.111752, 0
-0.111752, 0
-0.111752, 0
-0.111752, 0
-0.112492, 0
-0.112492, 0
-0.112492, 0
-0.112492, 0
-0.112492, 0
-0.112942, 0
-0.112942, 0
-0.112942, 0
-0.112942, 0
-0.112942, 0
-0.113212, 0
-0.113212, 0
-0.113212, 0
-0.113212, 0
-0.113212, 0
-0.113386, 0
-0.113386, 0
-0.113386, 0
-0.113386, 0
-0.113386, 0
-0.113424, 0
-0.113424, 0
-0.113424, 0
-0.113424, 0
-0.113424, 0
-0.113316, 0
-0.113316, 0
-0.113316, 0
-0.113316, 0
-0.113316, 0
-0.113089, 0
-0.113089, 0
-0.113089, 0
-0.113089, 0
-0.113089, 0
-0.113089, 0
-0.112726, 0
-0.112726, 0
-0.112726, 0
-0.112726, 0
-0.112726, 0
-0.112306, 0
-0.112306, 0
-0.112306, 0
-0.112306, 0
-0.112306, 0
-0.111824, 0
-0.111824, 0
-0.111824, 0
-0.111824, 0
-0.111824, 0
-0.111283, 0
-0.111283, 0
-0.111283, 0
-0.111283, 0
-0.111283, 0
